Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2013-10-09,1.5,70.5,50.0,60.5,47.0,53.0,0.0,29.485,30.18,3.5,11.5,4.75
2013-10-10,1.5,74.5,48.5,61.5,49.5,55.0,0.0,29.405,30.11,2.95,12.5,3.85
2013-10-11,1.5,76.5,53.5,65.5,49.5,56.0,0.0,29.32,30.02,6.7,14.0,7.3
2013-10-12,1.5,73.0,49.5,61.5,53.0,57.0,0.065,29.355,30.02,5.85,21.0,8.0
2013-10-13,1.5,64.5,45.0,55.0,40.5,48.0,0.0,29.65,30.325,4.2,33.0,5.8
2013-10-14,1.5,62.0,43.5,53.0,43.5,49.0,0.0,29.56,30.29,6.9,8.0,8.4
2013-10-15,1.5,64.5,50.0,57.5,50.5,54.0,0.08,29.18,29.915,7.25,19.0,10.15
2013-10-16,1.5,54.0,47.0,51.0,44.0,47.5,,29.195,29.9,10.5,25.0,10.75
2013-10-17,1.5,53.5,42.0,48.0,43.5,46.5,0.23,29.16,29.87,6.6,25.0,7.4
2013-10-18,1.5,50.0,40.5,45.5,39.5,43.0,0.0,29.22,29.92,8.1,25.5,8.65
2013-10-19,1.5,54.0,42.5,48.5,36.5,42.5,0.01,29.135,29.84,9.5,24.5,9.8
2013-10-20,1.5,63.0,38.5,51.0,41.5,46.5,0.015,29.11,29.81,6.3,20.5,7.25
2013-10-21,1.5,55.0,34.5,45.0,31.5,39.0,0.03,29.225,29.91,10.55,27.0,11.15
2013-10-22,1.5,41.5,30.0,36.0,31.0,34.5,0.03,29.245,29.96,5.0,26.0,5.75
2013-10-23,1.5,46.0,32.0,39.0,27.0,34.0,,29.28,29.99,9.2,29.5,9.6
2013-10-24,1.5,44.0,32.5,38.5,25.0,33.5,0.0,29.485,30.18,9.75,30.0,10.4
2013-10-25,1.5,51.0,29.0,40.0,26.0,35.5,0.0,29.52,30.26,10.6,23.5,11.5
2013-10-26,1.5,55.0,37.5,46.5,29.0,39.0,0.0,29.26,29.97,10.7,26.5,13.8
2013-10-27,1.5,54.5,30.5,43.0,29.0,37.5,0.0,29.325,30.035,6.35,23.0,6.65
2013-10-28,1.5,53.5,35.5,44.5,37.5,41.5,0.0,29.57,30.26,8.9,4.0,9.85
2013-10-29,1.5,57.0,42.5,50.0,39.5,45.0,,29.53,30.255,6.0,10.5,7.05
2013-10-30,1.5,63.5,45.0,54.5,52.0,53.0,0.855,29.255,30.005,5.95,14.5,6.85
2013-10-31,1.5,64.5,46.5,55.5,56.0,57.0,1.535,28.73,29.46,9.45,23.5,11.45
2014-05-01,1.5,49.5,42.5,46.5,40.0,43.0,0.09,29.06,29.75,13.8,24.0,13.7
2014-05-02,1.5,66.5,46.5,50.0,41.0,46.0,0.04,29.065,29.78,10.45,23.5,11.7
2014-05-03,1.5,67.5,47.5,58.0,38.0,48.5,0.0,29.1,29.77,13.55,28.0,14.4
2014-05-04,1.5,59.5,45.5,52.5,30.0,42.0,0.0,29.34,30.01,5.2,3.5,10.55
2014-05-05,1.5,57.0,44.0,50.5,35.0,43.0,0.03,29.285,29.98,12.55,5.0,13.45
2014-05-06,1.5,63.0,43.0,53.0,36.0,46.0,0.0,29.235,29.945,12.75,7.0,13.7
2014-05-07,1.5,79.0,50.0,64.5,44.5,52.5,,29.125,29.815,6.9,9.0,9.1
2014-05-08,1.5,91.0,59.5,75.5,56.5,64.5,0.05,29.115,29.795,13.75,20.5,14.25
2014-05-09,1.5,74.5,55.5,65.5,54.0,59.5,1.23,29.065,29.735,12.8,23.5,15.65
2014-05-10,1.5,77.0,49.5,63.5,43.0,53.0,0.0,29.225,29.905,3.0,22.5,6.85
2014-05-11,1.5,83.0,57.5,70.5,54.0,60.0,0.265,29.225,29.905,7.7,16.5,9.5
2014-05-12,1.5,85.0,64.5,75.0,65.5,68.5,1.06,29.165,29.845,8.85,19.0,12.25
2014-05-13,1.5,68.5,53.0,61.0,54.0,57.0,0.13,29.32,29.975,8.8,25.5,11.55
2014-05-14,1.5,56.5,44.0,50.5,40.0,47.0,0.04,29.385,30.085,11.15,1.5,12.25
2014-05-15,1.5,56.0,41.0,49.0,36.5,42.0,0.225,29.29,30.0,9.75,1.0,13.6
2014-05-16,1.5,45.5,39.0,42.5,35.5,39.0,0.09,29.36,30.055,5.75,5.5,8.55
2014-05-17,1.5,60.5,40.0,50.5,33.5,43.0,0.0,29.435,30.13,7.65,25.0,8.35
2014-05-18,1.5,69.5,47.5,58.5,37.5,48.5,0.0,29.505,30.195,9.15,21.5,9.85
2014-05-19,1.5,70.0,49.0,59.5,40.0,51.0,,29.375,30.1,12.0,16.0,12.65
2014-05-20,1.5,86.0,62.5,74.5,59.0,64.0,0.73,29.155,29.855,10.2,20.0,11.5
2014-05-21,1.5,87.5,65.5,77.0,56.5,64.5,0.01,29.185,29.85,4.6,30.5,7.7
2014-05-22,1.5,69.5,53.5,62.0,48.5,55.0,0.0,29.39,30.055,4.7,5.0,7.15
2014-05-23,1.5,68.5,49.5,59.5,44.5,51.5,0.0,29.495,30.175,5.65,5.0,6.25
2014-05-24,1.5,74.0,48.5,61.5,43.5,52.5,0.0,29.47,30.175,3.55,6.5,4.9
2014-05-25,1.5,84.0,52.0,68.5,47.5,57.0,0.0,29.38,30.08,2.0,15.0,4.75
2014-05-26,1.5,88.5,64.0,76.5,60.5,66.0,0.04,29.28,29.975,6.1,21.0,7.6
2014-05-27,1.5,85.0,59.5,72.5,63.0,66.5,0.355,29.235,29.905,5.3,24.5,9.85
2014-05-28,1.5,72.0,57.0,65.0,51.5,57.0,0.355,29.32,29.995,8.7,4.0,9.2
2014-05-29,1.5,76.5,55.5,66.0,53.0,58.0,0.0,29.4,30.08,8.6,4.5,9.35
2014-05-30,1.5,79.0,55.0,67.0,51.0,58.0,0.0,29.465,30.14,6.6,6.5,7.5
2014-05-31,1.5,88.5,57.0,73.0,51.5,60.5,0.0,29.42,30.11,5.45,11.5,7.7
2014-06-01,1.5,91.0,66.0,79.0,59.5,67.0,,29.275,29.955,12.45,18.0,12.55
2014-06-02,1.5,84.0,68.5,76.5,63.5,68.5,0.17,29.145,29.825,13.3,22.0,14.8
2014-06-03,1.5,81.5,68.0,75.0,51.5,61.0,0.0,29.21,29.885,5.45,28.5,10.15
2014-06-04,1.5,71.0,56.5,64.0,54.5,58.0,0.155,29.155,29.845,8.15,6.0,10.1
2014-06-05,1.5,75.5,54.0,65.0,43.0,54.0,0.0,29.26,29.945,5.75,6.0,6.9
2014-06-06,1.5,81.5,51.5,66.5,41.0,54.5,0.0,29.29,29.975,4.35,10.0,5.25
2014-06-07,1.5,84.5,59.5,72.5,50.5,59.5,0.1,29.205,29.9,3.75,9.5,7.4
2014-06-08,1.5,71.0,54.5,63.0,46.0,54.0,0.22,29.305,29.975,14.65,1.5,14.9
2014-06-09,1.5,78.5,55.5,67.5,50.0,56.5,0.0,29.265,29.95,7.0,4.0,8.25
2014-06-10,1.5,68.0,57.5,63.0,53.5,57.0,0.855,29.145,29.86,9.15,3.0,9.7
2014-06-11,1.5,68.0,59.5,64.0,57.5,60.0,0.275,29.025,29.705,4.3,35.0,6.6
2014-06-12,1.5,80.5,60.5,71.0,57.5,63.0,0.01,29.105,29.775,8.75,26.5,9.9
2014-06-13,1.5,75.0,56.0,65.5,43.0,53.5,0.0,29.29,29.955,4.9,32.5,8.65
2014-06-14,1.5,79.5,54.5,67.5,43.0,55.5,0.0,29.34,30.025,7.65,17.0,8.45
2014-06-15,1.5,85.0,62.0,73.5,56.5,64.0,0.0,29.205,29.89,13.85,19.0,15.1
2014-06-16,1.5,89.0,68.0,79.0,62.5,68.5,0.0,29.275,29.965,7.25,21.0,8.75
2014-06-17,1.5,92.0,78.0,85.0,66.0,72.0,0.0,29.185,29.855,10.3,21.5,13.25
2014-06-18,1.5,83.5,62.0,73.0,65.0,68.0,0.725,29.265,29.925,2.65,23.0,10.4
2014-06-19,1.5,80.5,59.5,70.0,63.5,66.0,0.355,29.36,30.035,5.7,6.5,7.9
2014-06-20,1.5,85.5,64.5,75.0,65.0,68.5,0.02,29.255,29.935,2.6,29.5,8.65
2014-06-21,1.5,84.5,61.5,73.0,63.5,66.0,1.005,29.235,29.915,1.4,17.0,6.9
2014-06-22,1.5,82.0,64.5,73.5,62.5,65.5,0.0,29.195,29.875,4.6,7.5,5.35
2014-06-23,1.5,82.5,67.5,75.5,67.0,69.5,0.105,29.145,29.825,2.4,22.0,5.5
2014-06-24,1.5,86.0,70.0,78.5,67.5,70.5,0.78,29.18,29.84,0.85,25.5,5.2
2014-06-25,1.5,79.5,60.5,70.5,60.5,63.0,0.02,29.31,29.97,6.05,4.0,6.75
2014-06-26,1.5,77.5,59.5,69.0,58.5,62.0,0.0,29.36,30.035,5.85,5.5,6.95
2014-06-27,1.5,89.5,60.5,75.5,63.5,68.5,0.0,29.31,29.99,7.55,16.0,9.4
2014-06-28,1.5,87.5,73.0,80.5,68.5,71.5,0.08,29.27,29.955,11.45,17.5,11.9
2014-06-29,1.5,86.5,70.0,78.5,68.5,72.0,0.055,29.23,29.895,12.35,21.0,13.05
2014-06-30,1.5,87.5,67.5,77.5,69.0,71.5,2.33,29.075,29.76,7.65,19.5,12.65
2014-07-01,1.5,82.0,67.5,75.0,62.0,66.5,0.04,29.05,29.715,13.6,24.0,13.5
2014-07-02,1.5,72.0,57.0,64.5,54.5,58.5,0.12,29.255,29.91,5.8,30.0,9.65
2014-07-03,1.5,75.5,56.5,66.0,49.5,57.0,0.06,29.44,30.105,2.0,15.5,6.9
2014-07-04,1.5,79.0,59.0,69.5,49.0,58.0,0.0,29.57,30.255,2.85,6.0,7.15
2014-07-05,1.5,78.0,61.5,70.0,54.5,61.0,0.01,29.44,30.155,8.6,21.0,8.95
2014-07-06,1.5,88.0,64.5,76.5,64.5,69.0,0.0,29.135,29.845,12.15,22.0,12.6
2014-07-07,1.5,88.5,71.5,80.5,64.5,70.0,0.555,29.025,29.71,8.0,27.0,9.45
2014-07-08,1.5,82.5,68.0,75.5,60.5,66.5,0.51,29.04,29.695,11.2,27.5,12.5
2014-07-09,1.5,80.5,63.0,72.0,56.0,62.5,0.0,29.28,29.92,4.9,16.5,7.25
2014-07-10,1.5,78.5,61.5,70.5,54.5,61.0,0.0,29.455,30.12,4.3,9.5,4.9
2014-07-11,1.5,82.0,61.5,72.0,54.0,62.0,0.01,29.45,30.135,5.3,17.5,5.95
2014-07-12,1.5,80.5,70.0,75.5,67.5,70.5,1.89,29.265,29.965,8.85,20.5,10.55
2014-07-13,1.5,85.5,69.5,78.0,63.0,68.0,0.025,29.21,29.89,9.0,27.5,9.85
2014-07-14,1.5,80.5,62.5,72.0,55.5,62.0,0.285,29.14,29.82,6.6,30.5,7.75
2014-07-15,1.5,70.5,56.0,63.5,51.5,57.0,0.05,29.235,29.91,10.0,29.5,10.45
2014-07-16,1.5,72.5,55.5,64.5,48.5,56.0,0.0,29.325,30.0,3.25,2.0,7.25
2014-07-17,1.5,78.0,56.0,67.0,51.5,58.5,0.0,29.4,30.075,2.75,13.5,5.3
2014-07-18,1.5,80.0,61.5,71.0,54.0,61.0,0.0,29.425,30.11,5.3,15.0,6.55
2014-07-19,1.5,80.0,59.5,70.0,54.0,61.5,0.0,29.36,30.045,3.7,10.0,4.45
2014-07-20,1.5,83.0,63.0,73.0,57.5,64.0,0.0,29.34,30.02,3.9,22.5,4.45
2014-07-21,1.5,86.5,65.5,76.5,62.0,67.5,0.0,29.375,30.045,7.25,19.5,7.6
2014-07-22,1.5,90.5,70.5,81.0,68.5,72.5,0.1,29.305,29.965,8.95,21.5,12.4
2014-07-23,1.5,75.5,61.5,68.5,53.5,59.5,0.0,29.44,30.12,16.05,2.0,16.4
2014-07-24,1.5,75.0,58.5,67.0,49.5,57.5,0.0,29.415,30.105,5.6,4.5,8.5
2014-07-25,1.5,76.0,57.5,67.0,55.5,61.0,,29.275,29.975,8.55,21.0,9.15
2014-07-26,1.5,84.5,69.0,77.0,65.0,68.5,0.0,29.13,29.82,5.45,23.5,6.8
2014-07-27,1.5,88.0,65.5,77.0,60.5,67.0,0.03,29.105,29.76,11.8,30.0,14.6
2014-07-28,1.5,73.0,60.5,67.0,49.0,57.0,0.0,29.355,30.02,9.6,36.0,11.65
2014-07-29,1.5,81.0,59.0,70.5,54.0,61.0,0.005,29.31,29.995,6.6,29.5,8.8
2014-07-30,1.5,79.5,60.0,70.0,56.0,61.0,0.0,29.325,30.005,1.65,19.5,6.2
2014-07-31,1.5,84.5,61.0,73.0,57.0,63.5,0.0,29.33,30.005,7.8,25.5,8.45
2014-08-01,1.5,84.0,64.5,74.5,58.0,64.0,0.18,29.375,30.055,3.95,22.5,7.1
2014-08-02,1.5,85.0,61.0,73.5,54.5,62.0,0.0,29.43,30.105,2.1,4.5,4.4
2014-08-03,1.5,87.0,64.0,76.0,60.0,66.0,0.0,29.41,30.085,3.55,23.0,6.7
2014-08-04,1.5,87.5,67.5,77.5,62.0,67.0,2.29,29.365,30.05,1.85,31.5,8.2
2014-08-05,1.5,80.0,66.0,73.0,64.0,67.0,0.07,29.34,30.02,3.55,3.5,5.75
2014-08-06,1.5,80.5,63.5,72.0,55.5,62.5,0.0,29.365,30.04,4.95,3.0,6.3
2014-08-07,1.5,81.0,65.0,73.0,58.5,64.5,0.0,29.37,30.05,8.5,8.5,9.15
2014-08-08,1.5,82.0,68.0,75.0,58.5,65.0,0.0,29.365,30.04,10.4,7.0,10.9
2014-08-09,1.5,80.0,67.0,73.5,58.0,64.0,0.0,29.365,30.055,9.15,6.0,9.8
2014-08-10,1.5,81.5,70.0,76.0,60.5,66.0,0.0,29.305,29.99,7.45,4.0,8.5
2014-08-11,1.5,83.0,67.5,75.5,65.0,68.0,1.005,29.14,29.835,4.2,31.5,7.45
2014-08-12,1.5,70.0,62.0,66.5,57.0,60.5,0.115,29.2,29.865,10.45,31.5,11.6
2014-08-13,1.5,82.5,58.0,70.5,57.0,62.0,0.0,29.315,29.985,4.0,31.0,8.65
2014-08-14,1.5,72.5,59.0,66.0,49.0,57.0,0.0,29.38,30.06,7.3,5.0,8.3
2014-08-15,1.5,78.5,53.5,66.0,50.5,58.5,0.0,29.315,30.015,5.35,23.5,6.1
2014-08-16,1.5,81.5,63.0,72.5,62.5,66.0,0.0,29.23,29.905,7.9,23.0,8.3
2014-08-17,1.5,71.5,65.0,68.5,62.5,64.5,0.0,29.26,29.95,7.85,2.5,8.55
2014-08-18,1.5,84.0,66.0,75.0,64.0,67.5,0.0,29.15,29.845,2.75,22.5,5.3
2014-08-19,1.5,86.0,71.0,79.0,66.5,70.0,0.11,29.05,29.715,9.9,23.5,11.1
2014-08-20,1.5,86.5,67.0,77.0,65.0,69.5,0.0,29.2,29.85,7.65,24.5,8.0
2014-08-21,1.5,81.0,70.5,76.0,70.0,71.5,1.135,29.235,29.91,3.4,18.0,5.65
2014-08-22,1.5,86.5,73.0,80.0,71.5,74.0,2.375,29.245,29.915,4.55,23.0,6.2
2014-08-23,1.5,86.5,69.5,78.0,70.5,72.5,0.42,29.28,29.95,2.1,7.5,4.45
2014-08-24,1.5,88.5,71.5,80.0,71.0,73.5,0.0,29.295,29.965,6.45,12.0,7.35
2014-08-25,1.5,90.0,72.0,81.5,70.0,72.5,0.395,29.305,29.98,3.5,18.0,6.9
2014-08-26,1.5,85.5,60.0,78.0,66.5,70.0,0.12,29.375,30.05,1.55,25.5,5.95
2014-08-27,1.5,81.5,68.5,75.5,61.5,66.0,0.0,29.43,30.1,6.15,5.5,7.0
2014-08-28,1.5,77.0,68.0,72.5,59.0,64.5,0.02,29.38,30.07,7.45,8.0,8.55
2014-08-29,1.5,87.0,72.0,80.0,68.0,71.0,0.04,29.225,29.915,10.3,17.0,10.8
2014-08-30,1.5,84.5,72.0,78.5,67.0,70.5,0.27,29.18,29.84,11.05,22.5,12.05
2014-08-31,1.5,86.0,69.5,78.0,67.0,70.5,0.0,29.215,29.885,6.3,21.0,7.15
2014-09-01,1.5,84.0,72.0,78.5,67.0,70.5,0.36,29.1,29.765,11.7,22.0,12.35
2014-09-02,1.5,83.5,68.0,76.0,61.0,66.0,0.005,29.21,29.875,5.6,27.5,6.3
2014-09-03,1.5,84.0,64.0,74.0,61.0,66.5,0.0,29.295,29.965,5.6,20.5,6.8
2014-09-04,1.5,86.0,72.0,79.0,67.5,71.0,0.24,29.235,29.925,11.7,19.5,12.65
2014-09-05,1.5,88.5,65.5,77.0,67.0,70.5,0.465,29.305,29.95,7.55,26.5,11.55
2014-09-06,1.5,75.5,61.0,68.5,52.5,59.0,0.0,29.45,30.12,5.9,34.5,8.25
2014-09-07,1.5,79.5,56.0,68.0,51.0,58.5,0.0,29.465,30.155,1.6,11.5,4.45
2014-09-08,1.5,78.0,57.5,68.0,53.0,60.0,0.0,29.36,30.065,5.6,17.0,6.05
2014-09-09,1.5,80.0,64.5,72.5,60.5,65.0,0.01,29.21,29.925,7.7,18.5,8.05
2014-09-10,1.5,81.0,57.0,69.0,62.5,65.5,1.46,29.0,29.665,8.1,24.5,15.95
2014-09-11,1.5,57.0,51.0,54.0,43.5,48.5,0.0,29.485,30.145,9.65,34.5,10.45
2014-09-12,1.5,56.0,45.0,51.0,45.5,48.0,0.115,29.575,30.265,11.35,34.5,12.15
2014-09-13,1.5,59.5,41.5,50.5,41.0,45.5,0.005,29.625,30.33,3.15,33.0,7.3
2014-09-14,1.5,66.0,44.0,55.5,43.5,50.0,0.0,29.53,30.25,4.35,22.0,4.75
2014-09-15,1.5,62.0,52.5,57.5,49.0,53.0,,29.435,30.135,2.55,29.5,5.65
2014-09-16,1.5,68.5,45.5,57.0,44.5,51.0,0.0,29.44,30.15,2.25,32.0,4.55
2014-09-17,1.5,71.0,48.5,60.0,46.5,53.0,0.0,29.325,30.02,0.95,16.5,3.4
2014-09-18,1.5,71.0,53.0,62.5,53.0,56.5,0.0,29.43,30.115,5.15,3.5,6.1
2014-09-19,1.5,77.0,55.0,66.5,48.5,56.5,0.0,29.345,30.055,10.35,18.0,11.0
2014-09-20,1.5,78.5,63.0,71.0,61.5,64.5,0.12,29.135,29.83,10.65,22.5,11.1
2014-09-21,1.5,69.5,51.5,60.5,50.5,55.5,,29.285,29.935,9.95,31.0,12.8
2014-09-22,1.5,68.0,47.0,58.0,44.0,50.5,0.0,29.555,30.22,1.5,32.0,5.85
2014-09-23,1.5,75.0,50.5,63.0,47.0,54.0,0.0,29.605,30.3,2.6,18.5,5.25
2014-09-24,1.5,77.0,54.0,66.0,49.5,56.5,0.0,29.6,30.295,4.2,13.0,5.5
2014-09-25,1.5,76.0,57.0,66.5,53.0,58.5,0.0,29.55,30.245,1.25,12.0,2.8
2014-09-26,1.5,80.0,55.0,67.5,54.0,59.5,0.0,29.54,30.225,4.2,7.5,4.85
2014-09-27,1.5,79.0,57.5,68.5,55.5,60.5,0.0,29.505,30.2,3.55,7.5,4.25
2014-09-28,1.5,78.5,55.5,67.5,56.0,60.5,0.0,29.41,30.11,2.45,7.0,3.25
2014-09-29,1.5,83.5,55.0,69.5,55.5,59.5,0.01,29.305,29.995,4.75,35.0,9.0
2014-09-30,1.5,59.5,49.0,54.5,48.0,51.0,,29.325,30.025,8.95,2.0,10.2
2014-10-01,1.5,71.5,50.5,61.5,50.5,56.0,0.0,29.25,29.95,9.15,13.0,9.5
2014-10-02,1.5,73.5,64.5,69.5,62.0,64.0,0.52,29.065,29.78,7.2,17.0,7.9
2014-10-03,1.5,66.5,44.5,55.5,46.0,50.5,0.865,28.985,29.665,14.55,28.0,16.0
2014-10-04,1.5,48.0,36.0,42.0,34.5,40.0,0.055,29.035,29.73,13.55,25.5,13.65
2014-10-05,1.5,55.5,39.5,47.5,35.5,43.0,0.01,28.985,29.69,9.3,23.0,9.85
2014-10-06,1.5,62.0,45.0,54.0,39.0,46.0,0.01,28.92,29.615,8.7,24.0,9.65
2014-10-07,1.5,67.5,48.5,58.0,44.0,50.5,0.0,29.03,29.695,10.05,24.5,11.6
2014-10-08,1.5,66.0,46.0,56.5,35.5,47.0,0.0,29.305,29.97,10.85,27.0,11.25
2014-10-09,1.5,63.0,46.5,55.0,35.0,45.0,0.0,29.41,30.09,3.4,19.0,6.05
2014-10-10,1.5,58.5,41.5,50.5,39.5,45.0,0.0,29.46,30.16,5.75,2.0,6.7
2014-10-11,1.5,59.5,38.0,49.0,35.0,43.0,0.0,29.5,30.2,3.15,8.0,4.6
2014-10-12,1.5,63.5,41.5,53.0,43.0,48.5,0.01,29.275,30.0,8.7,14.0,9.5
2014-10-13,1.5,69.0,57.5,63.5,59.5,61.0,0.54,29.0,29.73,7.6,14.5,9.0
2014-10-14,1.5,66.0,53.0,60.0,58.0,59.0,0.915,28.86,29.545,2.65,11.0,9.4
2014-10-15,1.5,56.5,51.5,54.5,52.0,52.5,0.06,29.075,29.745,9.45,35.0,9.8
2014-10-16,1.5,57.0,51.5,54.5,50.5,52.0,,29.055,29.77,4.75,24.5,7.9
2014-10-17,1.5,62.5,48.5,55.5,47.0,51.0,0.01,29.02,29.69,10.9,28.5,12.95
2014-10-18,1.5,51.0,37.5,44.5,39.0,43.0,0.015,29.415,30.08,7.9,34.0,8.95
2014-10-19,1.5,55.5,34.5,45.5,39.0,43.5,0.0,29.35,30.08,8.3,21.0,8.6
2014-10-20,1.5,65.5,48.0,57.0,45.0,50.0,0.005,29.2,29.9,4.8,32.0,9.2
2014-10-21,1.5,53.5,47.0,50.5,40.0,45.0,0.0,29.485,30.155,10.9,18.5,11.5
2014-10-22,1.5,56.0,39.0,48.0,38.0,43.5,0.0,29.59,30.3,2.95,9.5,4.95
2014-10-23,1.5,60.5,38.5,50.0,40.5,46.0,0.0,29.425,30.155,7.7,19.0,8.1
2014-10-24,1.5,67.5,53.0,60.5,47.0,52.5,0.0,29.28,30.0,4.65,22.0,5.8
2014-10-25,1.5,73.5,50.5,62.5,40.5,51.5,0.0,29.24,29.925,10.05,28.5,10.65
2014-10-26,1.5,65.0,43.0,54.0,32.5,44.5,0.0,29.245,29.95,1.25,8.0,5.6
2014-10-27,1.5,78.0,52.5,65.5,51.5,58.5,0.01,28.96,29.665,12.35,19.0,13.25
2014-10-28,1.5,67.0,46.5,57.0,39.0,47.5,0.03,29.19,29.85,14.4,26.0,15.1
2014-10-29,1.5,49.0,38.0,44.0,33.0,41.0,0.0,29.39,30.065,9.0,29.0,9.45
2014-10-30,1.5,52.0,34.5,43.5,34.5,41.0,0.0,29.375,30.095,5.5,23.5,6.0
2014-10-31,1.5,48.0,33.5,41.0,27.0,34.5,0.035,29.515,30.2,22.15,34.0,22.75
