,Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,WnvPresent,year,month,day,Lat_int,Long_int,WnvPercent,WnvNotPresent,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,SnowFall_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y
697,2,79,120,15,41.974089,-87.824812,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
698,3,79,120,15,41.974089,-87.824812,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
699,3,79,120,15,41.974089,-87.824812,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
700,2,15,138,34,41.9216,-87.666455,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
701,3,15,138,34,41.9216,-87.666455,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
702,2,25,123,35,41.891118,-87.654491,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
703,3,25,123,35,41.891118,-87.654491,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
704,1,25,123,35,41.891118,-87.654491,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
705,2,11,134,37,41.867108,-87.654224,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
706,3,11,134,37,41.867108,-87.654224,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
707,2,11,117,38,41.896282,-87.655232,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
708,3,11,117,38,41.896282,-87.655232,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
709,3,22,18,41,41.921965,-87.632085,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
710,2,53,46,91,41.891126,-87.61156,5,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
711,3,65,36,96,41.999129,-87.795585,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
712,2,75,37,101,42.01743,-87.687769,8,0,2007,07,27,42,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
713,3,75,37,101,42.01743,-87.687769,8,0,2007,07,27,42,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
714,2,91,126,10,41.981964,-87.812827,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
715,3,91,126,10,41.981964,-87.812827,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
716,1,91,126,10,41.981964,-87.812827,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
717,2,36,39,11,41.944869,-87.832763,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
718,3,36,39,11,41.944869,-87.832763,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
719,2,72,38,16,42.011601,-87.811506,8,0,2007,07,27,42,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
720,2,49,115,20,41.979243,-87.750938,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
721,2,58,48,22,41.986921,-87.689778,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
722,3,58,48,22,41.986921,-87.689778,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
723,2,50,58,24,41.801498,-87.763416,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
724,2,53,114,94,41.961743,-87.76007,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
725,3,53,114,94,41.961743,-87.76007,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
726,2,40,14,95,41.953067,-87.776792,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
727,3,40,14,95,41.953067,-87.776792,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
728,2,43,13,98,41.878114,-87.629798,3,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
729,3,43,13,98,41.878114,-87.629798,3,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
730,2,42,41,99,41.958271,-87.702575,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
731,2,70,0,104,41.916265,-87.800515,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
732,3,70,0,104,41.916265,-87.800515,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
733,2,25,77,105,41.846075,-87.716277,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
734,2,37,23,123,41.948167,-87.730698,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
735,2,45,17,128,41.963976,-87.69181,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
736,3,45,17,128,41.963976,-87.69181,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
737,2,46,33,4,41.964242,-87.757639,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
738,3,46,33,4,41.964242,-87.757639,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
739,2,60,15,7,41.990284,-87.797127,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
740,3,60,15,7,41.990284,-87.797127,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
741,2,70,35,9,42.008314,-87.777921,9,0,2007,07,27,42,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
742,3,70,35,9,42.008314,-87.777921,9,0,2007,07,27,42,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
743,2,61,28,12,41.991429,-87.747113,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
744,3,61,28,12,41.991429,-87.747113,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
745,2,68,116,29,41.921177,-87.79518,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
746,3,68,116,29,41.921177,-87.79518,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
747,2,30,99,32,41.857402,-87.694991,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
748,1,30,99,32,41.857402,-87.694991,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
749,3,11,55,36,41.868142,-87.696269,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
750,2,25,87,40,41.846283,-87.656913,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
751,2,18,128,127,41.966987,-87.674677,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
752,3,18,128,127,41.966987,-87.674677,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
753,2,61,121,13,41.923738,-87.785288,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
754,2,12,125,18,42.010412,-87.66214,8,0,2007,07,27,42,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
755,2,10,19,23,41.89923,-87.716788,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
756,3,10,19,23,41.89923,-87.716788,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
757,2,33,43,97,41.94016,-87.794896,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
758,3,49,137,5,41.962728,-87.748367,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
759,2,30,68,27,41.836644,-87.677737,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
760,3,30,68,27,41.836644,-87.677737,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
761,2,17,40,30,41.911824,-87.726737,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
762,2,22,102,44,41.801179,-87.679447,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
763,3,22,102,44,41.801179,-87.679447,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
764,2,67,69,49,41.77166,-87.703047,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
765,2,73,60,50,41.759346,-87.745602,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
766,3,73,60,50,41.759346,-87.745602,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
767,2,52,79,52,41.797616,-87.797894,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
768,3,52,79,52,41.797616,-87.797894,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
769,3,61,76,53,41.781416,-87.776532,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
770,2,10,8,55,41.773215,-87.60088,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
771,2,52,71,87,41.798697,-87.736812,8,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
772,2,63,105,108,41.776156,-87.778927,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
773,2,37,82,46,41.82561,-87.726549,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
774,2,80,69,54,41.74785,-87.702716,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
775,3,80,69,54,41.74785,-87.702716,9,0,2007,07,27,41,-87,0.0,1,83,70,77, 3,68,70,0,12,0440,1917,0,0.0,0.17,29.11,29.82,3.0,3,7.9,83,70,77,67,70,0,12,0.04,29.16,29.80,1.2,36,8.1
776,2,41,36,1,41.95469,-87.800991,9,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
777,2,41,36,1,41.95469,-87.800991,9,1,2007,08,01,41,-87,0.02,0,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
778,2,41,36,1,41.95469,-87.800991,9,1,2007,08,01,41,-87,0.047619047619,0,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
779,3,41,36,1,41.95469,-87.800991,9,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
780,1,41,36,1,41.95469,-87.800991,9,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
781,1,41,36,1,41.95469,-87.800991,9,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
782,1,62,30,8,41.994991,-87.769279,9,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
783,2,79,120,15,41.974089,-87.824812,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
784,2,79,120,15,41.974089,-87.824812,8,1,2007,08,01,41,-87,0.2,0,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
785,3,79,120,15,41.974089,-87.824812,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
786,1,79,120,15,41.974089,-87.824812,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
787,2,15,138,34,41.9216,-87.666455,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
788,2,15,138,34,41.9216,-87.666455,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
789,1,15,138,34,41.9216,-87.666455,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
790,1,15,138,34,41.9216,-87.666455,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
791,2,25,123,35,41.891118,-87.654491,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
792,2,25,123,35,41.891118,-87.654491,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
793,3,25,123,35,41.891118,-87.654491,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
794,3,25,123,35,41.891118,-87.654491,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
795,1,25,123,35,41.891118,-87.654491,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
796,1,25,123,35,41.891118,-87.654491,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
797,2,11,134,37,41.867108,-87.654224,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
798,2,11,134,37,41.867108,-87.654224,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
799,1,11,134,37,41.867108,-87.654224,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
800,1,11,134,37,41.867108,-87.654224,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
801,2,11,117,38,41.896282,-87.655232,8,0,2007,08,01,41,-87,0.0,1,92,69,81, 8,62,69,0,16,0445,1911,0,0.0,0.00,29.29,30.00,3.5,9,4.1,91,69,80,63,70,0,15,0.00,29.34,29.98,2.1,13,3.7
